index, file, trace_file_size, selected_greedy, score_rowsum, score_unitarian, score_block_target
536, "exemplar_002439", 95338, 0, 14873, 0, 0
537, "exemplar_002089", 95338, 0, 15044, 0, 0
538, "exemplar_003316", 95338, 0, 14811, 0, 0
539, "exemplar_001810", 95338, 0, 14927, 0, 0
540, "exemplar_004469", 95338, 0, 14907, 0, 0
541, "exemplar_004240", 95338, 0, 14968, 0, 0
542, "exemplar_001792", 95338, 0, 14975, 0, 0
543, "exemplar_002778", 95338, 0, 14840, 0, 0
544, "exemplar_003933", 95338, 0, 14680, 0, 0
545, "exemplar_001816", 95338, 0, 14941, 0, 0
546, "exemplar_002996", 95338, 0, 14857, 0, 0
547, "exemplar_001830", 95338, 0, 14869, 0, 0
548, "exemplar_004392", 95338, 0, 14878, 0, 0
549, "exemplar_004507", 95338, 0, 14987, 0, 0
550, "exemplar_001752", 95338, 0, 15011, 0, 0
551, "exemplar_003773", 95338, 0, 15003, 0, 0
552, "exemplar_003517", 95338, 0, 14874, 0, 0
553, "exemplar_001735", 95338, 0, 14892, 0, 0
554, "exemplar_000255", 95338, 0, 15054, 0, 0
555, "exemplar_003492", 95338, 0, 14920, 0, 0
556, "exemplar_002564", 95338, 0, 15003, 0, 0
557, "exemplar_004726", 95338, 0, 15076, 0, 0
558, "exemplar_001527", 95338, 0, 14875, 0, 0
559, "exemplar_002509", 95338, 0, 15026, 0, 0
560, "exemplar_003694", 95338, 0, 14904, 0, 0
561, "exemplar_002402", 95338, 0, 14793, 0, 0
562, "exemplar_001377", 95338, 0, 14917, 0, 0
563, "exemplar_001186", 95338, 0, 14943, 0, 0
564, "exemplar_002059", 95338, 0, 14906, 0, 0
565, "exemplar_003777", 95338, 0, 14820, 0, 0
566, "exemplar_002714", 95338, 0, 14912, 0, 0
567, "exemplar_001129", 95338, 0, 14930, 0, 0
568, "exemplar_001440", 95338, 0, 14862, 0, 0
569, "exemplar_002200", 95338, 0, 14959, 0, 0
570, "exemplar_002836", 95338, 0, 14859, 0, 0
571, "exemplar_004464", 95338, 0, 15070, 0, 0
572, "exemplar_001200", 95338, 0, 14902, 0, 0
573, "exemplar_002867", 95338, 0, 14969, 0, 0
574, "exemplar_004329", 95338, 0, 14899, 0, 0
575, "exemplar_003273", 95338, 0, 14938, 0, 0
576, "exemplar_004263", 95338, 0, 14933, 0, 0
577, "exemplar_000075", 95338, 0, 15068, 0, 0
578, "exemplar_000309", 95338, 0, 14878, 0, 0
579, "exemplar_002108", 95338, 0, 14975, 0, 0
580, "exemplar_001263", 95338, 0, 14927, 0, 0
581, "exemplar_001914", 95338, 0, 14974, 0, 0
582, "exemplar_004823", 95338, 0, 14875, 0, 0
583, "exemplar_003909", 95338, 0, 14877, 0, 0
584, "exemplar_003932", 95338, 0, 14932, 0, 0
585, "exemplar_002588", 95338, 0, 15053, 0, 0
586, "exemplar_000380", 95338, 0, 14994, 0, 0
587, "exemplar_003234", 95338, 0, 14875, 0, 0
588, "exemplar_000058", 95338, 0, 14862, 0, 0
589, "exemplar_002651", 95338, 0, 14801, 0, 0
590, "exemplar_003604", 95338, 0, 14980, 0, 0
591, "exemplar_003499", 95338, 0, 14877, 0, 0
592, "exemplar_001381", 95338, 0, 15024, 0, 0
593, "exemplar_001317", 95338, 0, 14950, 0, 0
594, "exemplar_003947", 95338, 0, 15022, 0, 0
595, "exemplar_000538", 95338, 0, 14872, 0, 0
596, "exemplar_000921", 95338, 0, 15012, 0, 0
597, "exemplar_000768", 95338, 0, 14874, 0, 0
598, "exemplar_004132", 95338, 0, 15031, 0, 0
599, "exemplar_003112", 95338, 0, 14967, 0, 0
600, "exemplar_000167", 95338, 0, 14916, 0, 0
601, "exemplar_000072", 95338, 0, 14876, 0, 0
602, "exemplar_001260", 95338, 0, 15194, 0, 0
603, "exemplar_004010", 95338, 0, 14785, 0, 0
604, "exemplar_003731", 95338, 0, 14993, 0, 0
605, "exemplar_000529", 95338, 0, 14937, 0, 0
606, "exemplar_000347", 95338, 0, 14659, 0, 0
607, "exemplar_002670", 95338, 0, 14877, 0, 0
608, "exemplar_001022", 95338, 0, 15100, 0, 0
609, "exemplar_001555", 95338, 0, 14997, 0, 0
610, "exemplar_002472", 95338, 0, 14864, 0, 0
611, "exemplar_000231", 95338, 0, 14925, 0, 0
612, "exemplar_003717", 95338, 0, 14879, 0, 0
613, "exemplar_000940", 95338, 0, 15002, 0, 0
614, "exemplar_001623", 95338, 0, 14929, 0, 0
615, "exemplar_001357", 95338, 0, 15001, 0, 0
616, "exemplar_001212", 95338, 0, 14998, 0, 0
617, "exemplar_001444", 95338, 0, 14876, 0, 0
618, "exemplar_002479", 95338, 0, 14879, 0, 0
619, "exemplar_004703", 95338, 0, 14797, 0, 0
620, "exemplar_001173", 95338, 0, 14997, 0, 0
621, "exemplar_004544", 95338, 0, 15025, 0, 0
622, "exemplar_000405", 95338, 0, 14897, 0, 0
623, "exemplar_000459", 95338, 0, 14901, 0, 0
624, "exemplar_003729", 95338, 0, 14943, 0, 0
625, "exemplar_000569", 95338, 0, 14812, 0, 0
626, "exemplar_003101", 95338, 0, 14875, 0, 0
627, "exemplar_002505", 95338, 0, 14870, 0, 0
628, "exemplar_002945", 95338, 0, 15015, 0, 0
629, "exemplar_001080", 95338, 0, 14819, 0, 0
630, "exemplar_004215", 95338, 0, 15003, 0, 0
631, "exemplar_002185", 95338, 0, 15164, 0, 0
632, "exemplar_004424", 95338, 0, 14915, 0, 0
633, "exemplar_000605", 95338, 0, 14971, 0, 0
634, "exemplar_002116", 95338, 0, 15063, 0, 0
635, "exemplar_001041", 95338, 0, 14934, 0, 0
636, "exemplar_002371", 95338, 0, 15031, 0, 0
637, "exemplar_000660", 95338, 0, 15148, 0, 0
638, "exemplar_002547", 95338, 0, 14847, 0, 0
639, "exemplar_000558", 95338, 0, 15131, 0, 0
640, "exemplar_003664", 95338, 0, 14922, 0, 0
641, "exemplar_001430", 95338, 0, 15001, 0, 0
642, "exemplar_001853", 95338, 0, 14816, 0, 0
643, "exemplar_000830", 95338, 0, 14875, 0, 0
644, "exemplar_004700", 95338, 0, 14875, 0, 0
645, "exemplar_004095", 95338, 0, 14974, 0, 0
646, "exemplar_001632", 95338, 0, 14966, 0, 0
647, "exemplar_002321", 95338, 0, 14967, 0, 0
648, "exemplar_003835", 95338, 0, 14980, 0, 0
649, "exemplar_003427", 95338, 0, 14713, 0, 0
650, "exemplar_003063", 95338, 0, 14956, 0, 0
651, "exemplar_001056", 95338, 0, 15071, 0, 0
652, "exemplar_001964", 95338, 0, 14831, 0, 0
653, "exemplar_003589", 95338, 0, 14860, 0, 0
654, "exemplar_004025", 95338, 0, 14879, 0, 0
655, "exemplar_000088", 95338, 0, 15009, 0, 0
656, "exemplar_004714", 95338, 0, 15017, 0, 0
657, "exemplar_002738", 95338, 0, 14898, 0, 0
658, "exemplar_004030", 95338, 0, 11097, 0, 0
659, "exemplar_004344", 95338, 0, 14851, 0, 0
660, "exemplar_004279", 95338, 0, 15161, 0, 0
661, "exemplar_002748", 95338, 0, 14874, 0, 0
662, "exemplar_000412", 95338, 0, 14919, 0, 0
663, "exemplar_004009", 95338, 0, 15179, 0, 0
664, "exemplar_003558", 95338, 0, 14899, 0, 0
665, "exemplar_002460", 95338, 0, 15010, 0, 0
666, "exemplar_002225", 95338, 0, 14822, 0, 0
667, "exemplar_003568", 95338, 0, 14917, 0, 0
668, "exemplar_004673", 95338, 0, 14908, 0, 0
669, "exemplar_002936", 95338, 0, 14964, 0, 0
670, "exemplar_004793", 95338, 0, 14934, 0, 0
671, "exemplar_001715", 95338, 0, 14866, 0, 0
672, "exemplar_001904", 95338, 0, 14787, 0, 0
673, "exemplar_002731", 95338, 0, 14862, 0, 0
674, "exemplar_001655", 95338, 0, 14939, 0, 0
675, "exemplar_004286", 95338, 0, 14935, 0, 0
676, "exemplar_003250", 95338, 0, 14918, 0, 0
677, "exemplar_004521", 95338, 0, 14967, 0, 0
678, "exemplar_000105", 95338, 0, 15074, 0, 0
679, "exemplar_003365", 95338, 0, 14932, 0, 0
680, "exemplar_002695", 95338, 0, 14880, 0, 0
681, "exemplar_000328", 95338, 0, 14975, 0, 0
682, "exemplar_003784", 95338, 0, 14913, 1, 0
683, "exemplar_003399", 95338, 0, 15010, 0, 0
684, "exemplar_000268", 95338, 0, 14900, 0, 0
685, "exemplar_000491", 95338, 0, 14887, 0, 0
686, "exemplar_000787", 95338, 0, 14896, 0, 0
687, "exemplar_004382", 95338, 0, 14883, 0, 0
688, "exemplar_000379", 95338, 0, 14964, 0, 0
689, "exemplar_000398", 95338, 0, 14886, 0, 0
690, "exemplar_002099", 95338, 0, 14940, 0, 0
691, "exemplar_003655", 95338, 0, 15348, 0, 0
692, "exemplar_004007", 95338, 0, 14798, 0, 0
693, "exemplar_001435", 95338, 0, 14993, 0, 0
694, "exemplar_003600", 95338, 0, 14883, 0, 0
695, "exemplar_002344", 95338, 0, 14936, 0, 0
696, "exemplar_001230", 95338, 0, 15165, 0, 0
697, "exemplar_001847", 95338, 0, 14950, 0, 0
698, "exemplar_000859", 95338, 0, 14901, 0, 0
699, "exemplar_002572", 95338, 0, 14916, 0, 0
700, "exemplar_004183", 95338, 0, 14973, 0, 0
701, "exemplar_004079", 95338, 0, 14961, 0, 0
702, "exemplar_000116", 95338, 0, 14985, 0, 0
703, "exemplar_002642", 95338, 0, 14740, 0, 0
704, "exemplar_001859", 95338, 0, 14918, 0, 0
705, "exemplar_003136", 95338, 0, 14931, 0, 0
706, "exemplar_001406", 95338, 0, 14943, 0, 0
707, "exemplar_000878", 95338, 0, 14911, 0, 0
708, "exemplar_003439", 95338, 0, 15058, 0, 0
709, "exemplar_004695", 95338, 0, 15076, 0, 0
710, "exemplar_002801", 95338, 0, 14870, 0, 0
711, "exemplar_003344", 95338, 0, 14695, 0, 0
712, "exemplar_003189", 95338, 0, 15041, 0, 0
713, "exemplar_000086", 95338, 0, 14986, 0, 0
714, "exemplar_000980", 95338, 0, 14669, 0, 0
715, "exemplar_002190", 95338, 0, 14919, 0, 0
716, "exemplar_000517", 95338, 0, 14766, 0, 0
717, "exemplar_004167", 95338, 0, 14976, 0, 0
718, "exemplar_000615", 95338, 0, 14795, 0, 0
719, "exemplar_004825", 95338, 0, 14856, 0, 0
720, "exemplar_001928", 95338, 0, 14881, 0, 0
721, "exemplar_002492", 95338, 0, 14937, 0, 0
722, "exemplar_003539", 95338, 0, 14933, 0, 0
723, "exemplar_003685", 95338, 0, 14862, 0, 0
724, "exemplar_000503", 95338, 0, 14938, 0, 0
725, "exemplar_000723", 95338, 0, 14892, 0, 0
726, "exemplar_001503", 95338, 0, 14964, 0, 0
727, "exemplar_000935", 95338, 0, 14845, 0, 0
728, "exemplar_000873", 95338, 0, 14809, 0, 0
729, "exemplar_002793", 95338, 0, 14923, 0, 0
730, "exemplar_000018", 95338, 0, 11100, 0, 0
731, "exemplar_000054", 95338, 0, 15006, 0, 0
732, "exemplar_003868", 95338, 0, 14869, 0, 0
733, "exemplar_004145", 95338, 0, 14919, 0, 0
734, "exemplar_002346", 95338, 0, 14958, 0, 0
735, "exemplar_003574", 95338, 0, 15043, 0, 0
736, "exemplar_003840", 95338, 0, 14932, 0, 0
737, "exemplar_002007", 95338, 0, 14901, 0, 0
738, "exemplar_002699", 95338, 0, 14873, 0, 0
739, "exemplar_002359", 95338, 0, 14869, 0, 0
740, "exemplar_004241", 95338, 0, 14906, 0, 0
741, "exemplar_002367", 95338, 0, 14902, 0, 0
742, "exemplar_000318", 95338, 0, 14904, 0, 0
743, "exemplar_004766", 95338, 0, 14789, 0, 0
744, "exemplar_000196", 95338, 0, 14865, 0, 0
745, "exemplar_003027", 95338, 0, 14906, 0, 0
746, "exemplar_004323", 95338, 0, 14874, 0, 0
747, "exemplar_000276", 95338, 0, 15121, 0, 0
748, "exemplar_001890", 95338, 0, 15010, 0, 0
749, "exemplar_002809", 95338, 0, 14862, 0, 0
750, "exemplar_000564", 95338, 0, 14877, 0, 0
751, "exemplar_004773", 95338, 0, 14975, 0, 0
752, "exemplar_004819", 95338, 0, 14861, 0, 0
753, "exemplar_002362", 95338, 0, 15068, 0, 0
754, "exemplar_003285", 95338, 0, 14916, 0, 0
755, "exemplar_001453", 95338, 0, 14915, 0, 0
756, "exemplar_000115", 95338, 0, 14935, 0, 0
757, "exemplar_003417", 95338, 0, 14852, 0, 0
758, "exemplar_003994", 95338, 0, 14857, 0, 0
759, "exemplar_002107", 95338, 0, 15004, 0, 0
760, "exemplar_002964", 95338, 0, 14744, 0, 0
761, "exemplar_002958", 95338, 0, 14888, 0, 0
762, "exemplar_002874", 95338, 0, 14835, 0, 0
763, "exemplar_002929", 95338, 0, 14995, 0, 0
764, "exemplar_002206", 95338, 0, 15004, 0, 0
765, "exemplar_000417", 95338, 0, 14825, 0, 0
766, "exemplar_003098", 95338, 0, 14850, 0, 0
767, "exemplar_003774", 95338, 0, 15060, 0, 0
768, "exemplar_000751", 95338, 0, 14977, 0, 0
769, "exemplar_003055", 95338, 0, 14850, 0, 0
770, "exemplar_001081", 95338, 0, 15001, 0, 0
771, "exemplar_000481", 95338, 0, 15010, 0, 0
772, "exemplar_004267", 95338, 0, 15079, 0, 0
773, "exemplar_003371", 95338, 0, 15012, 0, 0
774, "exemplar_000004", 95338, 0, 14793, 0, 0
775, "exemplar_000434", 95338, 0, 14911, 0, 0
776, "exemplar_003224", 95338, 0, 14863, 0, 0
777, "exemplar_003360", 95338, 0, 14864, 0, 0
778, "exemplar_004450", 95338, 0, 14562, 0, 0
779, "exemplar_003407", 95338, 0, 14847, 0, 0
780, "exemplar_000123", 95338, 0, 14861, 0, 0
781, "exemplar_003443", 95338, 0, 14920, 0, 0
782, "exemplar_004755", 95338, 0, 14988, 0, 0
783, "exemplar_000583", 95338, 0, 14924, 0, 0
784, "exemplar_002794", 95338, 0, 15023, 0, 0
785, "exemplar_001289", 95338, 0, 14903, 0, 0
786, "exemplar_004165", 95338, 0, 14683, 0, 0
787, "exemplar_002135", 95338, 0, 14854, 0, 0
788, "exemplar_003238", 95338, 0, 14850, 0, 0
789, "exemplar_000672", 95338, 0, 15127, 0, 0
790, "exemplar_001674", 95338, 0, 14986, 0, 0
791, "exemplar_001993", 95338, 0, 14860, 0, 0
792, "exemplar_003549", 95338, 0, 11116, 0, 0
793, "exemplar_003559", 95338, 0, 15148, 0, 0
794, "exemplar_004266", 95338, 0, 14943, 0, 0
795, "exemplar_002911", 95338, 0, 15052, 0, 0
796, "exemplar_001860", 95338, 0, 14875, 0, 0
797, "exemplar_004687", 95338, 0, 14928, 0, 0
798, "exemplar_003884", 95338, 0, 14990, 0, 0
799, "exemplar_004379", 95338, 0, 15133, 0, 0
800, "exemplar_000264", 95338, 0, 14918, 0, 0
801, "exemplar_002328", 95338, 0, 15018, 0, 0
802, "exemplar_004341", 95338, 0, 14980, 0, 0
803, "exemplar_000525", 95338, 0, 15076, 0, 0
804, "exemplar_000501", 95338, 0, 14905, 0, 0
805, "exemplar_000507", 95338, 0, 14872, 0, 0
806, "exemplar_000740", 95338, 0, 14873, 0, 0
807, "exemplar_001382", 95338, 0, 14914, 0, 0
808, "exemplar_000050", 95338, 0, 14951, 0, 0
809, "exemplar_002323", 95338, 0, 14896, 0, 0
810, "exemplar_000488", 95338, 0, 15120, 0, 0
811, "exemplar_003403", 95338, 0, 14916, 0, 0
812, "exemplar_003449", 95338, 0, 14934, 0, 0
813, "exemplar_003683", 95338, 0, 14892, 0, 0
814, "exemplar_003991", 95338, 0, 14987, 0, 0
815, "exemplar_003203", 95338, 0, 14879, 0, 0
816, "exemplar_004440", 95338, 0, 14882, 0, 0
817, "exemplar_003948", 95338, 0, 14871, 0, 0
818, "exemplar_004637", 95338, 0, 14863, 0, 0
819, "exemplar_000283", 95338, 0, 14859, 0, 0
820, "exemplar_002701", 95338, 0, 14808, 0, 0
821, "exemplar_004636", 95338, 0, 14776, 0, 0
822, "exemplar_001390", 95338, 0, 15171, 0, 0
823, "exemplar_003328", 95338, 0, 15148, 0, 0
824, "exemplar_003159", 95338, 0, 15074, 0, 0
825, "exemplar_003494", 95338, 0, 14799, 0, 0
826, "exemplar_004535", 95338, 0, 14800, 0, 0
827, "exemplar_004196", 95338, 0, 14861, 0, 0
828, "exemplar_003030", 95338, 0, 14523, 0, 0
829, "exemplar_003195", 95338, 0, 14976, 0, 0
830, "exemplar_002713", 95338, 0, 14918, 0, 0
831, "exemplar_000356", 95338, 0, 15036, 0, 0
832, "exemplar_001221", 95338, 0, 14917, 0, 0
833, "exemplar_002299", 95338, 0, 14873, 0, 0
834, "exemplar_000772", 95338, 0, 14917, 0, 0
835, "exemplar_001844", 95338, 0, 15026, 0, 0
836, "exemplar_004309", 95338, 0, 14860, 0, 0
837, "exemplar_004692", 95338, 0, 14925, 0, 0
838, "exemplar_000463", 95338, 0, 14904, 0, 0
839, "exemplar_001246", 95338, 0, 14982, 0, 0
840, "exemplar_003599", 95338, 0, 14613, 0, 0
841, "exemplar_000820", 95338, 0, 15037, 0, 0
842, "exemplar_000262", 95338, 0, 15023, 0, 0
843, "exemplar_000949", 95338, 0, 14977, 0, 0
844, "exemplar_002091", 95338, 0, 14864, 0, 0
845, "exemplar_001891", 95338, 0, 14926, 0, 0
846, "exemplar_003585", 95338, 0, 14840, 0, 0
847, "exemplar_003460", 95338, 0, 14987, 0, 0
848, "exemplar_002605", 95338, 0, 14935, 0, 0
849, "exemplar_001204", 95338, 0, 14918, 0, 0
850, "exemplar_002357", 95338, 0, 14985, 0, 0
851, "exemplar_000919", 95338, 0, 15083, 0, 0
852, "exemplar_003764", 95338, 0, 14728, 0, 0
853, "exemplar_003162", 95338, 0, 14919, 0, 0
854, "exemplar_001372", 95338, 0, 14876, 0, 0
855, "exemplar_000571", 95338, 0, 14875, 0, 0
856, "exemplar_003885", 95338, 0, 15036, 0, 0
857, "exemplar_001119", 95338, 0, 14922, 0, 0
858, "exemplar_004470", 95338, 0, 14962, 0, 0
859, "exemplar_004271", 95338, 0, 14679, 0, 0
860, "exemplar_002673", 95338, 0, 15023, 0, 0
861, "exemplar_001814", 95338, 0, 14522, 0, 0
862, "exemplar_004206", 95338, 0, 14942, 0, 0
863, "exemplar_003504", 95338, 0, 15065, 0, 0
864, "exemplar_001987", 95338, 0, 14972, 0, 0
865, "exemplar_000466", 95338, 0, 15076, 0, 0
866, "exemplar_003910", 95338, 0, 14875, 0, 0
867, "exemplar_003864", 95338, 0, 14540, 0, 0
868, "exemplar_001693", 95338, 0, 14833, 0, 0
869, "exemplar_000595", 95338, 0, 14878, 0, 0
870, "exemplar_002850", 95338, 0, 11108, 0, 0
871, "exemplar_001226", 95338, 0, 14863, 0, 0
872, "exemplar_001324", 95338, 0, 14875, 0, 0
873, "exemplar_002644", 95338, 0, 15001, 0, 0
874, "exemplar_002339", 95338, 0, 14620, 0, 0
875, "exemplar_003507", 95338, 0, 15079, 0, 0
876, "exemplar_001458", 95338, 0, 15039, 0, 0
877, "exemplar_003811", 95338, 0, 14863, 0, 0
878, "exemplar_003335", 95338, 0, 14875, 0, 0
879, "exemplar_004620", 95338, 0, 14943, 0, 0
880, "exemplar_002345", 95338, 0, 14874, 0, 0
881, "exemplar_001525", 95338, 0, 14868, 0, 0
882, "exemplar_001794", 95338, 0, 15124, 0, 0
883, "exemplar_000479", 95338, 0, 14878, 0, 0
884, "exemplar_001758", 95338, 0, 14861, 0, 0
885, "exemplar_002028", 95338, 0, 14711, 0, 0
886, "exemplar_003680", 95338, 0, 14901, 0, 0
887, "exemplar_003579", 95338, 0, 11096, 0, 0
888, "exemplar_000206", 95338, 0, 14900, 0, 0
889, "exemplar_002888", 95338, 0, 14900, 0, 0
890, "exemplar_003183", 95338, 0, 14984, 0, 0
891, "exemplar_001053", 95338, 0, 14932, 0, 0
892, "exemplar_003465", 95338, 0, 15110, 0, 0
893, "exemplar_002316", 95338, 0, 14922, 0, 0
894, "exemplar_003812", 95338, 0, 14968, 0, 0
895, "exemplar_000730", 95338, 0, 14874, 0, 0
896, "exemplar_004430", 95338, 0, 14516, 0, 0
897, "exemplar_002531", 95338, 0, 15095, 0, 0
898, "exemplar_004041", 95338, 0, 14880, 0, 0
899, "exemplar_002284", 95338, 0, 14965, 0, 0
900, "exemplar_002903", 95338, 0, 14940, 0, 0
901, "exemplar_001026", 95338, 0, 15007, 0, 0
902, "exemplar_003554", 95338, 0, 14931, 0, 0
903, "exemplar_002951", 95338, 0, 14841, 0, 0
904, "exemplar_001000", 95338, 0, 14679, 0, 0
905, "exemplar_001509", 95338, 0, 14938, 0, 0
906, "exemplar_003521", 95338, 0, 15071, 0, 0
907, "exemplar_003858", 95338, 0, 14881, 0, 0
908, "exemplar_000733", 95338, 0, 14957, 0, 0
909, "exemplar_000066", 95338, 0, 14921, 0, 0
910, "exemplar_004269", 95338, 0, 14931, 0, 0
911, "exemplar_002170", 95338, 0, 14957, 0, 0
912, "exemplar_003295", 95338, 0, 15054, 0, 0
913, "exemplar_002861", 95338, 0, 14907, 0, 0
914, "exemplar_002636", 95338, 0, 14928, 0, 0
915, "exemplar_002049", 95338, 0, 15228, 0, 0
916, "exemplar_002622", 95338, 0, 14967, 0, 0
917, "exemplar_004142", 95338, 0, 14997, 0, 0
918, "exemplar_000783", 95338, 0, 14845, 0, 0
919, "exemplar_003448", 95338, 0, 14990, 0, 0
920, "exemplar_002035", 95338, 0, 14828, 0, 0
921, "exemplar_004559", 95338, 0, 15014, 0, 0
922, "exemplar_001103", 95338, 0, 14878, 0, 0
923, "exemplar_000881", 95338, 0, 14921, 0, 0
924, "exemplar_003323", 95338, 0, 15006, 0, 0
925, "exemplar_001394", 95338, 0, 14947, 0, 0
926, "exemplar_001684", 95338, 0, 14881, 0, 0
927, "exemplar_004375", 95338, 0, 15059, 0, 0
928, "exemplar_000812", 95338, 0, 14553, 0, 0
929, "exemplar_000229", 95338, 0, 14873, 0, 0
930, "exemplar_001734", 95338, 0, 14861, 0, 0
931, "exemplar_003309", 95338, 0, 14887, 0, 0
932, "exemplar_001284", 95338, 0, 14968, 0, 0
933, "exemplar_003010", 95338, 0, 14985, 0, 0
934, "exemplar_003578", 95338, 0, 15009, 0, 0
935, "exemplar_003544", 95338, 0, 15015, 0, 0
936, "exemplar_000607", 95338, 0, 14772, 0, 0
937, "exemplar_002065", 95338, 0, 14874, 0, 0
938, "exemplar_002607", 95338, 0, 14707, 0, 0
939, "exemplar_004589", 95338, 0, 15005, 0, 0
940, "exemplar_000784", 95338, 0, 14862, 0, 0
941, "exemplar_001164", 95338, 0, 14862, 0, 0
942, "exemplar_002121", 95338, 0, 14973, 0, 0
943, "exemplar_003657", 95338, 0, 14875, 0, 0
944, "exemplar_001908", 95338, 0, 14879, 0, 0
945, "exemplar_003594", 95338, 0, 15042, 0, 0
946, "exemplar_004005", 95338, 0, 15007, 0, 0
947, "exemplar_000063", 95338, 0, 14921, 0, 0
948, "exemplar_000923", 95338, 0, 15113, 0, 0
949, "exemplar_003000", 95338, 0, 14895, 0, 0
950, "exemplar_004014", 95338, 0, 14921, 0, 0
951, "exemplar_001768", 95338, 0, 14863, 0, 0
952, "exemplar_003085", 95338, 0, 14913, 0, 0
953, "exemplar_003956", 95338, 0, 14812, 0, 0
954, "exemplar_004425", 95338, 0, 15110, 0, 0
955, "exemplar_003990", 95338, 0, 14923, 0, 0
956, "exemplar_000065", 95338, 0, 14881, 0, 0
957, "exemplar_004055", 95338, 0, 14762, 0, 0
958, "exemplar_002589", 95338, 0, 15057, 0, 0
959, "exemplar_001602", 95338, 0, 14900, 0, 0
960, "exemplar_003357", 95338, 0, 14877, 0, 0
961, "exemplar_000548", 95338, 0, 15006, 0, 0
962, "exemplar_003004", 95338, 0, 14785, 0, 0
963, "exemplar_003961", 95338, 0, 15109, 0, 0
964, "exemplar_002040", 95338, 0, 15017, 0, 0
965, "exemplar_004207", 95338, 0, 14932, 0, 0
966, "exemplar_004787", 95338, 0, 14926, 0, 0
967, "exemplar_004607", 95338, 0, 14880, 0, 0
968, "exemplar_003893", 95338, 0, 14961, 0, 0
969, "exemplar_001109", 95338, 0, 15009, 0, 0
970, "exemplar_003121", 95338, 0, 14862, 0, 0
971, "exemplar_000927", 95338, 0, 14970, 0, 0
972, "exemplar_003395", 95338, 0, 14925, 0, 0
973, "exemplar_002789", 95338, 0, 14899, 0, 0
